Lote;Linea;Palma;Longitud;Latitud
62-LA CEIBA;123;6;-73.6579606;3.8833401
62-LA CEIBA;123;7;-73.6579503;3.8832475
62-LA CEIBA;123;8;-73.6579334;3.8831577
62-LA CEIBA;123;9;-73.6579169;3.8830724
62-LA CEIBA;123;10;-73.6579079;3.8829682
62-LA CEIBA;123;11;-73.6578852;3.8828629
62-LA CEIBA;123;12;-73.6578727;3.8827978
62-LA CEIBA;123;13;-73.6578757;3.8827017
62-LA CEIBA;123;14;-73.6578566;3.8826121
62-LA CEIBA;123;15;-73.6578526;3.8825395
62-LA CEIBA;123;16;-73.6578276;3.8824344
62-LA CEIBA;123;17;-73.6578257;3.8823341
62-LA CEIBA;123;18;-73.6578016;3.8822655
62-LA CEIBA;124;1;-73.6579606;3.8839175
62-LA CEIBA;124;2;-73.6579488;3.883834
62-LA CEIBA;124;3;-73.6579348;3.8837508
62-LA CEIBA;124;4;-73.6579262;3.8836512
62-LA CEIBA;124;5;-73.6579103;3.8835727
62-LA CEIBA;124;6;-73.6578852;3.8833878
62-LA CEIBA;124;7;-73.6578811;3.8832877
62-LA CEIBA;124;8;-73.6578603;3.8832051
62-LA CEIBA;124;9;-73.657841;3.8831132
62-LA CEIBA;124;10;-73.657816;3.8829306
62-LA CEIBA;124;11;-73.6578073;3.882856
62-LA CEIBA;124;12;-73.657791;3.882773
62-LA CEIBA;124;13;-73.657783;3.8826802
62-LA CEIBA;124;14;-73.6577499;3.8825074
62-LA CEIBA;124;15;-73.6577506;3.8824114
62-LA CEIBA;124;16;-73.6577342;3.8823262
62-LA CEIBA;125;1;-73.6578596;3.8838008
62-LA CEIBA;125;2;-73.6578495;3.8837104
62-LA CEIBA;125;3;-73.6578413;3.8836153
62-LA CEIBA;125;4;-73.657824;3.8835209
62-LA CEIBA;125;5;-73.6577943;3.8832565
62-LA CEIBA;125;6;-73.6577872;3.883175
62-LA CEIBA;125;7;-73.6577698;3.8830784
62-LA CEIBA;125;8;-73.6577403;3.8829737
62-LA CEIBA;125;9;-73.657736;3.8828988
62-LA CEIBA;125;10;-73.6577265;3.8828152
62-LA CEIBA;125;11;-73.6577121;3.8827274
62-LA CEIBA;125;12;-73.6577049;3.8826436
62-LA CEIBA;125;13;-73.6576823;3.8825406
62-LA CEIBA;125;14;-73.657666;3.8824576
62-LA CEIBA;125;15;-73.6576537;3.8823674
62-LA CEIBA;125;16;-73.6576454;3.8822723
62-LA CEIBA;126;1;-73.6577956;3.8837699
62-LA CEIBA;126;2;-73.6577721;3.8836555
62-LA CEIBA;126;3;-73.6577533;3.8835704
62-LA CEIBA;126;4;-73.6577472;3.8835002
62-LA CEIBA;126;5;-73.6577292;3.8833968
62-LA CEIBA;126;6;-73.6576981;3.8831166
62-LA CEIBA;126;7;-73.6576789;3.8830521
62-LA CEIBA;126;8;-73.6576722;3.8829751
62-LA CEIBA;126;9;-73.6576602;3.8828621
62-LA CEIBA;126;10;-73.6576345;3.8827753
62-LA CEIBA;126;11;-73.657618;3.88269
62-LA CEIBA;126;12;-73.6576102;3.8825994
62-LA CEIBA;126;13;-73.6575902;3.8825259
62-LA CEIBA;126;14;-73.6575803;3.8824126
62-LA CEIBA;126;15;-73.6575731;3.8823288
62-LA CEIBA;126;16;-73.6575672;3.8822609
62-LA CEIBA;126;17;-73.6575567;3.882166
62-LA CEIBA;127;1;-73.6576968;3.8837306
62-LA CEIBA;127;2;-73.6576865;3.8836379
62-LA CEIBA;127;3;-73.6576657;3.8835553
62-LA CEIBA;127;4;-73.6576545;3.8834262
62-LA CEIBA;127;5;-73.6576417;3.8833566
62-LA CEIBA;127;6;-73.6576066;3.8830835
62-LA CEIBA;127;7;-73.6576004;3.883011
62-LA CEIBA;127;8;-73.6575903;3.8829206
62-LA CEIBA;127;9;-73.6575757;3.8828306
62-LA CEIBA;127;10;-73.657565;3.8827335
62-LA CEIBA;127;11;-73.6575528;3.8826455
62-LA CEIBA;127;12;-73.6575316;3.8825584
62-LA CEIBA;127;13;-73.6575227;3.8824816
62-LA CEIBA;127;14;-73.6575096;3.8823823
62-LA CEIBA;127;15;-73.6574878;3.8822884
62-LA CEIBA;127;16;-73.6574811;3.8822114
62-LA CEIBA;127;17;-73.6574696;3.8821302
62-LA CEIBA;128;1;-73.6575892;3.8835118
62-LA CEIBA;128;2;-73.6575778;3.8834329
62-LA CEIBA;128;3;-73.6575708;3.8833514
62-LA CEIBA;128;4;-73.6575528;3.8832229
62-LA CEIBA;128;5;-73.6575258;3.8829628
62-LA CEIBA;128;6;-73.6575006;3.8828555
62-LA CEIBA;128;7;-73.6574732;3.8827232
62-LA CEIBA;128;8;-73.6574621;3.8826215
62-LA CEIBA;128;9;-73.6574413;3.8825389
62-LA CEIBA;128;10;-73.6574337;3.8824506
62-LA CEIBA;128;11;-73.657411;3.8822677
62-LA CEIBA;128;12;-73.6573966;3.88218
62-LA CEIBA;129;1;-73.657508;3.8835713
62-LA CEIBA;129;2;-73.6574982;3.8834581
62-LA CEIBA;129;3;-73.6574827;3.8833842
62-LA CEIBA;129;4;-73.6574759;3.8833049
62-LA CEIBA;129;5;-73.6574603;3.8832036
62-LA CEIBA;129;6;-73.6574421;3.8831253
62-LA CEIBA;129;7;-73.6574147;3.8828607
62-LA CEIBA;129;8;-73.6574066;3.8827678
62-LA CEIBA;129;9;-73.6573937;3.8826708
62-LA CEIBA;129;10;-73.6573789;3.8825786
62-LA CEIBA;129;11;-73.6573656;3.8825044
62-LA CEIBA;129;12;-73.6573456;3.8824309
62-LA CEIBA;129;13;-73.6573372;3.8823335
62-LA CEIBA;129;14;-73.6573278;3.8822248
62-LA CEIBA;129;15;-73.6573134;3.882137
62-LA CEIBA;129;16;-73.6573011;3.8820742
62-LA CEIBA;130;1;-73.6574208;3.8834557
62-LA CEIBA;130;2;-73.6574099;3.8833563
62-LA CEIBA;130;3;-73.6573975;3.8832661
62-LA CEIBA;130;4;-73.657384;3.8831623
62-LA CEIBA;130;5;-73.6573722;3.8830789
62-LA CEIBA;130;6;-73.6573618;3.8830113
62-LA CEIBA;130;7;-73.6573392;3.8828285
62-LA CEIBA;130;8;-73.6573253;3.8827202
62-LA CEIBA;130;9;-73.6572925;3.8825519
62-LA CEIBA;130;10;-73.6572852;3.8824681
62-LA CEIBA;130;11;-73.6572637;3.8823764
62-LA CEIBA;130;12;-73.6572501;3.8822726
62-LA CEIBA;130;13;-73.6572384;3.8821892
62-LA CEIBA;130;14;-73.6572225;3.8821107
62-LA CEIBA;130;15;-73.6572152;3.8820269
62-LA CEIBA;131;1;-73.6573432;3.883426
62-LA CEIBA;131;2;-73.657325;3.8833203
62-LA CEIBA;131;3;-73.6573143;3.8832232
62-LA CEIBA;131;4;-73.6572933;3.8831383
62-LA CEIBA;131;5;-73.6572857;3.8830499
62-LA CEIBA;131;6;-73.657279;3.8829729
62-LA CEIBA;131;7;-73.657232;3.8827192
62-LA CEIBA;131;8;-73.6572222;3.8826059
62-LA CEIBA;131;9;-73.6572086;3.8825273
62-LA CEIBA;131;10;-73.6571903;3.8824216
62-LA CEIBA;131;11;-73.6571825;3.882331
62-LA CEIBA;131;12;-73.6571736;3.8822542
62-LA CEIBA;131;13;-73.6571606;3.8821572
62-LA CEIBA;131;14;-73.6571477;3.8820602
62-LA CEIBA;131;15;-73.6571282;3.8819661
62-LA CEIBA;131;16;-73.657122;3.881921
62-LA CEIBA;132;1;-73.6572553;3.8833812
62-LA CEIBA;132;2;-73.6572337;3.8832895
62-LA CEIBA;132;3;-73.6572285;3.8832033
62-LA CEIBA;132;4;-73.6572189;3.8830923
62-LA CEIBA;132;5;-73.6572118;3.8830108
62-LA CEIBA;132;6;-73.6571904;3.882894
62-LA CEIBA;132;7;-73.6571796;3.8828219
62-LA CEIBA;132;8;-73.6571562;3.8826573
62-LA CEIBA;132;9;-73.6571418;3.8825696
62-LA CEIBA;132;10;-73.657123;3.8824572
62-LA CEIBA;132;11;-73.65711;3.8823853
62-LA CEIBA;132;12;-73.6571019;3.8822924
62-LA CEIBA;132;13;-73.657072;3.8821307
62-LA CEIBA;132;14;-73.6570642;3.8820401
62-LA CEIBA;132;15;-73.6570473;3.8819503
62-LA CEIBA;132;16;-73.6570335;3.8818694
62-LA CEIBA;133;1;-73.6571757;3.8833539
62-LA CEIBA;133;2;-73.6571638;3.8832432
62-LA CEIBA;133;3;-73.6571426;3.883156
62-LA CEIBA;133;4;-73.6571344;3.8830609
62-LA CEIBA;133;5;-73.6571177;3.8829733
62-LA CEIBA;133;6;-73.6571062;3.8828671
62-LA CEIBA;133;7;-73.6570958;3.8827995
62-LA CEIBA;133;8;-73.6570651;3.8826014
62-LA CEIBA;133;9;-73.6570482;3.8825116
62-LA CEIBA;133;10;-73.6570387;3.882428
62-LA CEIBA;133;11;-73.6570245;3.8823425
62-LA CEIBA;133;12;-73.6570148;3.8822841
62-LA CEIBA;133;13;-73.6570015;3.8821825
62-LA CEIBA;133;14;-73.6569903;3.8821038
62-LA CEIBA;133;15;-73.6568241;3.8809386
62-LA CEIBA;133;16;-73.6568115;3.8808502
62-LA CEIBA;133;17;-73.6567984;3.880758
62-LA CEIBA;133;18;-73.6567842;3.8806585
62-LA CEIBA;133;19;-73.6567723;3.8805752
62-LA CEIBA;133;20;-73.6567585;3.8804786
62-LA CEIBA;134;1;-73.6570819;3.8832161
62-LA CEIBA;134;2;-73.6570579;3.8831223
62-LA CEIBA;134;3;-73.6570452;3.8830276
62-LA CEIBA;134;4;-73.6570343;3.8829281
62-LA CEIBA;134;5;-73.6570228;3.8828744
62-LA CEIBA;134;6;-73.6569777;3.8825634
62-LA CEIBA;134;7;-73.6569648;3.8824664
62-LA CEIBA;134;8;-73.6569164;3.8821443
62-LA CEIBA;134;9;-73.6569022;3.8820589
62-LA CEIBA;134;10;-73.6568949;3.8819751
62-LA CEIBA;134;11;-73.6568741;3.8818651
62-LA CEIBA;134;12;-73.656864;3.8817747
62-LA CEIBA;134;13;-73.6568512;3.8816799
62-LA CEIBA;134;14;-73.6568396;3.8815988
62-LA CEIBA;134;15;-73.6568225;3.8815318
62-LA CEIBA;134;16;-73.6567504;3.8809882
62-LA CEIBA;134;17;-73.6567315;3.8809008
62-LA CEIBA;134;18;-73.656725;3.8808261
62-LA CEIBA;134;19;-73.6567077;3.8807318
62-LA CEIBA;134;20;-73.6566946;3.8806325
62-LA CEIBA;134;21;-73.6566824;3.8805446
62-LA CEIBA;134;22;-73.6566742;3.8804495
62-LA CEIBA;134;23;-73.6566584;3.8803459
62-LA CEIBA;135;1;-73.6570014;3.8832049
62-LA CEIBA;135;2;-73.6569858;3.8830762
62-LA CEIBA;135;3;-73.6569692;3.883016
62-LA CEIBA;135;4;-73.6569452;3.8829222
62-LA CEIBA;135;5;-73.6569325;3.8828549
62-LA CEIBA;135;6;-73.6569266;3.8827345
62-LA CEIBA;135;7;-73.656907;3.8825605
62-LA CEIBA;135;8;-73.6568896;3.8824639
62-LA CEIBA;135;9;-73.6568708;3.8823788
62-LA CEIBA;135;10;-73.656863;3.8822882
62-LA CEIBA;135;11;-73.6568481;3.8821685
62-LA CEIBA;135;12;-73.656841;3.882087
62-LA CEIBA;135;13;-73.6568214;3.882018
62-LA CEIBA;135;14;-73.6568019;3.8819239
62-LA CEIBA;135;15;-73.6567912;3.8818267
62-LA CEIBA;135;16;-73.6567843;3.8817474
62-LA CEIBA;135;17;-73.6567771;3.8816636
62-LA CEIBA;135;18;-73.6567531;3.8815698
62-LA CEIBA;135;19;-73.656737;3.8814891
62-LA CEIBA;135;20;-73.6567287;3.881394
62-LA CEIBA;135;21;-73.6567223;3.8813192
62-LA CEIBA;135;22;-73.6566723;3.8810566
62-LA CEIBA;135;23;-73.6566636;3.880957
62-LA CEIBA;135;24;-73.6566548;3.8808551
62-LA CEIBA;135;25;-73.6566495;3.8807939
62-LA CEIBA;135;26;-73.6566251;3.8806956
62-LA CEIBA;135;27;-73.656616;3.8806166
62-LA CEIBA;135;28;-73.6566041;3.8805058
62-LA CEIBA;135;29;-73.6565901;3.8804226
62-LA CEIBA;136;1;-73.6569028;3.8831678
62-LA CEIBA;136;2;-73.6568948;3.883075
62-LA CEIBA;136;3;-73.6568841;3.8829778
62-LA CEIBA;136;4;-73.6568687;3.8828787
62-LA CEIBA;136;5;-73.6568563;3.8827885
62-LA CEIBA;136;6;-73.6568278;3.8825902
62-LA CEIBA;136;7;-73.6568215;3.8825177
62-LA CEIBA;136;8;-73.6568141;3.8824317
62-LA CEIBA;136;9;-73.6567891;3.8823266
62-LA CEIBA;136;10;-73.6567705;3.8822438
62-LA CEIBA;136;11;-73.656765;3.8821804
62-LA CEIBA;136;12;-73.6567552;3.8820671
62-LA CEIBA;136;13;-73.6567473;3.8820016
62-LA CEIBA;136;14;-73.6567247;3.8818986
62-LA CEIBA;136;15;-73.6567113;3.8818222
62-LA CEIBA;136;16;-73.6567033;3.8817294
62-LA CEIBA;136;17;-73.6566844;3.8816169
62-LA CEIBA;136;18;-73.656674;3.8815494
62-LA CEIBA;136;19;-73.6566613;3.8814546
62-LA CEIBA;136;20;-73.6566481;3.8813805
62-LA CEIBA;136;21;-73.656629;3.8812658
62-LA CEIBA;136;22;-73.6566222;3.8811865
62-LA CEIBA;136;23;-73.6566145;3.8810982
62-LA CEIBA;136;24;-73.6566026;3.8810125
62-LA CEIBA;136;25;-73.6565871;3.8809386
62-LA CEIBA;136;26;-73.6565669;3.8808103
62-LA CEIBA;136;27;-73.6565503;3.8807501
62-LA CEIBA;136;28;-73.6565434;3.8806708
62-LA CEIBA;136;29;-73.656514;3.8804885
62-LA CEIBA;137;1;-73.6568243;3.8831268
62-LA CEIBA;137;2;-73.6568109;3.8830504
62-LA CEIBA;137;3;-73.656803;3.8829598
62-LA CEIBA;137;4;-73.6567863;3.8828722
62-LA CEIBA;137;5;-73.6567748;3.8827911
62-LA CEIBA;137;6;-73.6567581;3.8825986
62-LA CEIBA;137;7;-73.6567369;3.8825114
62-LA CEIBA;137;8;-73.6567285;3.882414
62-LA CEIBA;137;9;-73.6567138;3.8822967
62-LA CEIBA;137;10;-73.6566931;3.8822414
62-LA CEIBA;137;11;-73.6566616;3.8820616
62-LA CEIBA;137;12;-73.6566505;3.8819599
62-LA CEIBA;137;13;-73.6566388;3.8818765
62-LA CEIBA;137;14;-73.6566313;3.8817904
62-LA CEIBA;137;15;-73.6566237;3.8817021
62-LA CEIBA;137;16;-73.6566142;3.8815934
62-LA CEIBA;137;17;-73.6565983;3.8814875
62-LA CEIBA;137;18;-73.6565631;3.8813172
62-LA CEIBA;137;19;-73.6565432;3.8812459
62-LA CEIBA;137;20;-73.6565356;3.8811576
62-LA CEIBA;137;21;-73.6565283;3.8810738
62-LA CEIBA;137;22;-73.6565211;3.88099
62-LA CEIBA;137;23;-73.6565074;3.8808839
62-LA CEIBA;137;24;-73.6564895;3.8807828
62-LA CEIBA;137;25;-73.6564785;3.8807084
62-LA CEIBA;137;26;-73.6564611;3.8806118
62-LA CEIBA;137;27;-73.656455;3.8805416
62-LA CEIBA;137;28;-73.6564387;3.8804586
62-LA CEIBA;138;1;-73.6567424;3.8830997
62-LA CEIBA;138;2;-73.6567184;3.8830059
62-LA CEIBA;138;3;-73.6567109;3.8829199
62-LA CEIBA;138;4;-73.6567025;3.8828225
62-LA CEIBA;138;5;-73.6566892;3.882721
62-LA CEIBA;138;6;-73.6566793;3.8826328
62-LA CEIBA;138;7;-73.6566607;3.88255
62-LA CEIBA;138;8;-73.6566413;3.8824833
62-LA CEIBA;138;9;-73.6566303;3.8823564
62-LA CEIBA;138;10;-73.6566235;3.8822772
62-LA CEIBA;138;11;-73.6566145;3.882173
62-LA CEIBA;138;12;-73.6566037;3.8821009
62-LA CEIBA;138;13;-73.6565839;3.8820296
62-LA CEIBA;138;14;-73.6565734;3.8819347
62-LA CEIBA;138;15;-73.6565578;3.8818334
62-LA CEIBA;138;16;-73.6565445;3.8817592
62-LA CEIBA;138;17;-73.6565367;3.8816686
62-LA CEIBA;138;18;-73.6565239;3.8815739
62-LA CEIBA;138;19;-73.6565087;3.8814771
62-LA CEIBA;138;20;-73.6564906;3.8813988
62-LA CEIBA;138;21;-73.6564818;3.8812969
62-LA CEIBA;138;22;-73.6564625;3.881205
62-LA CEIBA;138;23;-73.6564548;3.8811167
62-LA CEIBA;138;24;-73.6564485;3.8810442
62-LA CEIBA;138;25;-73.6564342;3.8809314
62-LA CEIBA;138;26;-73.6564181;3.8808506
62-LA CEIBA;138;27;-73.6564039;3.8807652
62-LA CEIBA;138;28;-73.656394;3.880677
62-LA CEIBA;138;29;-73.6563864;3.8805887
62-LA CEIBA;138;30;-73.6563683;3.8804853
62-LA CEIBA;139;1;-73.656659;3.8830545
62-LA CEIBA;139;2;-73.6566448;3.882969
62-LA CEIBA;139;3;-73.6566375;3.8828852
62-LA CEIBA;139;4;-73.6566301;3.8827992
62-LA CEIBA;139;5;-73.6565912;3.8826132
62-LA CEIBA;139;6;-73.6565856;3.8825224
62-LA CEIBA;139;7;-73.65657;3.882421
62-LA CEIBA;139;8;-73.6565404;3.8822365
62-LA CEIBA;139;9;-73.6565331;3.8821778
62-LA CEIBA;139;10;-73.6565126;3.8820724
62-LA CEIBA;139;11;-73.6565047;3.8819818
62-LA CEIBA;139;12;-73.656495;3.8818959
62-LA CEIBA;139;13;-73.6564825;3.8818034
62-LA CEIBA;139;14;-73.6564598;3.8817255
62-LA CEIBA;139;15;-73.6564534;3.8816508
62-LA CEIBA;139;16;-73.6564419;3.8815446
62-LA CEIBA;139;17;-73.6564097;3.8814355
62-LA CEIBA;139;18;-73.6564038;3.8813676
62-LA CEIBA;139;19;-73.6563972;3.8812906
62-LA CEIBA;139;20;-73.6563893;3.8812
62-LA CEIBA;139;21;-73.6563752;3.8810894
62-LA CEIBA;139;22;-73.6563617;3.8809856
62-LA CEIBA;139;23;-73.6563529;3.8809111
62-LA CEIBA;139;24;-73.6563389;3.8808279
62-LA CEIBA;139;25;-73.6563231;3.8807243
62-LA CEIBA;139;26;-73.6563125;3.8806545
62-LA CEIBA;139;27;-73.6562926;3.8805558
62-LA CEIBA;140;1;-73.656562;3.882958
62-LA CEIBA;140;2;-73.6565544;3.8828697
62-LA CEIBA;140;3;-73.6565444;3.8827542
62-LA CEIBA;140;4;-73.656521;3.8825896
62-LA CEIBA;140;5;-73.6565036;3.882493
62-LA CEIBA;140;6;-73.6564852;3.8824125
62-LA CEIBA;140;7;-73.656476;3.882306
62-LA CEIBA;140;8;-73.6564641;3.8822204
62-LA CEIBA;140;9;-73.6564372;3.88212
62-LA CEIBA;140;10;-73.6564372;3.882015
62-LA CEIBA;140;11;-73.6564283;3.8819382
62-LA CEIBA;140;12;-73.6564122;3.8818575
62-LA CEIBA;140;13;-73.6564004;3.8817741
62-LA CEIBA;140;14;-73.6563833;3.8817071
62-LA CEIBA;140;15;-73.6563732;3.8816167
62-LA CEIBA;140;16;-73.6563641;3.8815126
62-LA CEIBA;140;17;-73.6563514;3.8814178
62-LA CEIBA;140;18;-73.6563302;3.8813307
62-LA CEIBA;140;19;-73.6563202;3.8812152
62-LA CEIBA;140;20;-73.656307;3.881141
62-LA CEIBA;140;21;-73.6562901;3.8810512
62-LA CEIBA;140;22;-73.6562821;3.8809584
62-LA CEIBA;140;23;-73.6562656;3.8808731
62-LA CEIBA;140;24;-73.6562556;3.8808101
62-LA CEIBA;140;25;-73.6562312;3.8807118
62-LA CEIBA;140;26;-73.6562268;3.8806346
62-LA CEIBA;141;1;-73.6564722;3.8829179
62-LA CEIBA;141;2;-73.6564622;3.8828024
62-LA CEIBA;141;3;-73.6564423;3.8826513
62-LA CEIBA;141;4;-73.6564294;3.8825543
62-LA CEIBA;141;5;-73.65641;3.8824624
62-LA CEIBA;141;6;-73.6564012;3.8823605
62-LA CEIBA;141;7;-73.6563909;3.8822678
62-LA CEIBA;141;8;-73.6563784;3.8821754
62-LA CEIBA;141;9;-73.6563648;3.8820716
62-LA CEIBA;141;10;-73.6563475;3.8820023
62-LA CEIBA;141;11;-73.6563332;3.881942
62-LA CEIBA;141;12;-73.656323;3.8818242
62-LA CEIBA;141;13;-73.6563108;3.8817363
62-LA CEIBA;141;14;-73.6562983;3.8816438
62-LA CEIBA;141;15;-73.6562926;3.8815781
62-LA CEIBA;141;16;-73.6562772;3.8814791
62-LA CEIBA;141;17;-73.6562607;3.8813938
62-LA CEIBA;141;18;-73.6562461;3.8813038
62-LA CEIBA;141;19;-73.6562373;3.8812019
62-LA CEIBA;141;20;-73.6562285;3.8811273
62-LA CEIBA;141;21;-73.6562156;3.8810303
62-LA CEIBA;141;22;-73.6562028;3.8809356
62-LA CEIBA;141;23;-73.6561826;3.8807023
62-LA CEIBA;141;24;-73.6561863;3.880613
62-LA CEIBA;142;1;-73.6563976;3.8828697
62-LA CEIBA;142;2;-73.6563807;3.8827799
62-LA CEIBA;142;3;-73.6563649;3.8825964
62-LA CEIBA;142;4;-73.656352;3.8825268
62-LA CEIBA;142;5;-73.6563353;3.8824393
62-LA CEIBA;142;6;-73.6563091;3.8823457
62-LA CEIBA;142;7;-73.6563027;3.8822459
62-LA CEIBA;142;8;-73.6562943;3.8821485
62-LA CEIBA;142;9;-73.6562845;3.8820626
62-LA CEIBA;142;10;-73.6562703;3.8819771
62-LA CEIBA;142;11;-73.6562555;3.8818849
62-LA CEIBA;142;12;-73.6562353;3.8818091
62-LA CEIBA;142;13;-73.6562265;3.8817071
62-LA CEIBA;142;14;-73.6562139;3.8816147
62-LA CEIBA;142;15;-73.6562046;3.8815333
62-LA CEIBA;142;16;-73.6561939;3.8814361
62-LA CEIBA;142;17;-73.6561822;3.8813527
62-LA CEIBA;142;18;-73.6561604;3.8812588
62-LA CEIBA;142;19;-73.6561533;3.8811773
62-LA CEIBA;142;20;-73.6561368;3.8809072
62-LA CEIBA;142;21;-73.6561246;3.8808192
62-LA CEIBA;142;22;-73.6561187;3.8807513
62-LA CEIBA;142;23;-73.6561244;3.8806595
62-LA CEIBA;143;1;-73.6563168;3.8828288
62-LA CEIBA;143;2;-73.6563011;3.8827526
62-LA CEIBA;143;3;-73.6562921;3.8826484
62-LA CEIBA;143;4;-73.6562672;3.8825707
62-LA CEIBA;143;5;-73.6562592;3.8824779
62-LA CEIBA;143;6;-73.6562472;3.8823922
62-LA CEIBA;143;7;-73.6562221;3.8823122
62-LA CEIBA;143;8;-73.6562209;3.8821937
62-LA CEIBA;143;9;-73.6562124;3.8821214
62-LA CEIBA;143;10;-73.6561978;3.8820314
62-LA CEIBA;143;11;-73.6561885;3.8819501
62-LA CEIBA;143;12;-73.6561691;3.8818582
62-LA CEIBA;143;13;-73.6561599;3.8817517
62-LA CEIBA;143;14;-73.6561487;3.8816751
62-LA CEIBA;143;15;-73.6561294;3.8815833
62-LA CEIBA;143;16;-73.6561212;3.8814881
62-LA CEIBA;143;17;-73.6561074;3.8814072
62-LA CEIBA;143;18;-73.6560829;3.8812291
62-LA CEIBA;143;19;-73.6560797;3.8810879
62-LA CEIBA;143;20;-73.6560704;3.880954
62-LA CEIBA;144;1;-73.6562005;3.8826404
62-LA CEIBA;144;2;-73.6561829;3.8825416
62-LA CEIBA;144;3;-73.6561727;3.8824238
62-LA CEIBA;144;4;-73.65616;3.8823565
62-LA CEIBA;144;5;-73.6561502;3.8822432
62-LA CEIBA;144;6;-73.6561312;3.882181
62-LA CEIBA;144;7;-73.6561216;3.88207
62-LA CEIBA;144;8;-73.6561149;3.881993
62-LA CEIBA;144;9;-73.6560987;3.88191
62-LA CEIBA;144;10;-73.6560846;3.8818268
62-LA CEIBA;144;11;-73.656076;3.8817271
62-LA CEIBA;144;12;-73.6560686;3.8816411
62-LA CEIBA;144;13;-73.656048;3.8814557
62-LA CEIBA;144;14;-73.6560338;3.8813452
62-LA CEIBA;144;15;-73.6560285;3.881284
62-LA CEIBA;144;16;-73.6560198;3.8812095
62-LA CEIBA;144;17;-73.6560133;3.8811347
62-LA CEIBA;144;18;-73.6560036;3.8810489
62-LA CEIBA;144;19;-73.6560025;3.8809828
62-LA CEIBA;144;20;-73.6560013;3.8809167
62-LA CEIBA;144;21;-73.6559944;3.8808374
62-LA CEIBA;145;1;-73.656113;3.8826002
62-LA CEIBA;145;2;-73.6561008;3.8825122
62-LA CEIBA;145;3;-73.6560842;3.8824247
62-LA CEIBA;145;4;-73.6560779;3.8823522
62-LA CEIBA;145;5;-73.656066;3.8822414
62-LA CEIBA;145;6;-73.6560471;3.8821541
62-LA CEIBA;145;7;-73.6560385;3.8820544
62-LA CEIBA;145;8;-73.6559961;3.8817227
62-LA CEIBA;145;9;-73.6559824;3.8815642
62-LA CEIBA;145;10;-73.6559747;3.8814758
62-LA CEIBA;145;11;-73.6559662;3.8814036
62-LA CEIBA;145;12;-73.6559603;3.8813356
62-LA CEIBA;145;13;-73.6559534;3.8812563
62-LA CEIBA;145;14;-73.6559474;3.8811861
62-LA CEIBA;145;15;-73.6559397;3.8810978
62-LA CEIBA;145;16;-73.655941;3.8810338
62-LA CEIBA;145;17;-73.6559351;3.8809659
62-LA CEIBA;146;1;-73.6560603;3.8827257
62-LA CEIBA;146;2;-73.6560373;3.8825657
62-LA CEIBA;146;3;-73.6560106;3.8824676
62-LA CEIBA;146;4;-73.6560038;3.8823884
62-LA CEIBA;146;5;-73.655989;3.8822961
62-LA CEIBA;146;6;-73.6559807;3.882201
62-LA CEIBA;146;7;-73.6559597;3.8820636
62-LA CEIBA;146;8;-73.6559476;3.8819232
62-LA CEIBA;146;9;-73.6559358;3.8818398
62-LA CEIBA;146;10;-73.6559288;3.8817582
62-LA CEIBA;146;11;-73.6559227;3.881688
62-LA CEIBA;146;12;-73.6559125;3.8816228
62-LA CEIBA;146;13;-73.6558909;3.8813736
62-LA CEIBA;146;14;-73.6558871;3.8813032
62-LA CEIBA;146;15;-73.6558798;3.8812194
62-LA CEIBA;146;16;-73.6558782;3.8811488
62-LA CEIBA;146;17;-73.6558804;3.8810688
62-LA CEIBA;146;18;-73.6558762;3.8809938
62-LA CEIBA;147;1;-73.6559399;3.8825172
62-LA CEIBA;147;2;-73.6558974;3.8821832
62-LA CEIBA;147;3;-73.6558901;3.8820994
62-LA CEIBA;147;4;-73.6558827;3.8820133
62-LA CEIBA;147;5;-73.6558764;3.8819408
62-LA CEIBA;147;6;-73.6558719;3.8818887
62-LA CEIBA;147;7;-73.6558823;3.8817988
62-LA CEIBA;147;8;-73.6558772;3.8817399
62-LA CEIBA;147;9;-73.6558517;3.8816554
62-LA CEIBA;147;10;-73.6558405;3.8814739
62-LA CEIBA;147;11;-73.6558408;3.8813985
62-LA CEIBA;147;12;-73.6558353;3.8813351
62-LA CEIBA;147;13;-73.655828;3.8812513
62-LA CEIBA;147;14;-73.6558222;3.8811834
62-LA CEIBA;147;15;-73.6558178;3.8811336
63-CERCA ELECTRICA;1;1;-73.6558232;3.8833205
63-CERCA ELECTRICA;1;2;-73.6558283;3.8834131
63-CERCA ELECTRICA;1;3;-73.6558403;3.8835005
63-CERCA ELECTRICA;2;1;-73.6558678;3.8830874
63-CERCA ELECTRICA;2;2;-73.6558798;3.8831765
63-CERCA ELECTRICA;2;3;-73.6558918;3.8832845
63-CERCA ELECTRICA;2;4;-73.655902;3.8833582
63-CERCA ELECTRICA;2;5;-73.6559158;3.8834388
63-CERCA ELECTRICA;2;6;-73.6559312;3.8835296
63-CERCA ELECTRICA;3;1;-73.6559532;3.883112
63-CERCA ELECTRICA;3;2;-73.6559663;3.8832159
63-CERCA ELECTRICA;3;3;-73.6559778;3.8833047
63-CERCA ELECTRICA;3;4;-73.6559881;3.8833768
63-CERCA ELECTRICA;3;5;-73.6560015;3.8834709
63-CERCA ELECTRICA;3;6;-73.6560152;3.8835656
